time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-04-23T22:25:07.390Z,44.4558333,-110.3893333,3.82,1.1,md,9,81,0.09841,0.09,uu,uu60381402,2020-04-24T16:02:23.820Z,"34km E of Old Faithful Geyser, Wyoming",earthquake,0.3,1.17,0.13,5,reviewed,uu,uu
2020-04-23T22:25:07.390Z,44.4546667,-110.3883333,3.5,1.13,md,9,82,0.09711,0.09,uu,uu60381412,2020-04-24T16:03:27.960Z,"35km E of Old Faithful Geyser, Wyoming",earthquake,0.26,1.41,0.071,5,reviewed,uu,uu
2020-04-23T22:21:37.527Z,62.484,-149.4643,51.5,1.4,ml,,,,0.44,ak,ak02058whojc,2020-04-23T22:24:39.031Z,"37km ENE of Talkeetna, Alaska",earthquake,,0.6,,,automatic,ak,ak
2020-04-23T22:21:15.958Z,61.5557,-149.8101,40.6,1.1,ml,,,,0.83,ak,ak02058whmv8,2020-04-23T22:30:31.454Z,"8km ENE of Big Lake, Alaska",earthquake,,2,,,automatic,ak,ak
2020-04-23T22:17:57.620Z,46.3506666666667,-118.137833333333,-0.38,1.28,ml,8,194,0.1634,0.16,uw,uw61603542,2020-04-23T23:59:19.580Z,"8km N of Waitsburg, Washington",explosion,1.18,31.61,0.181071627423072,4,reviewed,uw,uw
2020-04-23T22:14:18.181Z,64.4508,-147.9337,15.6,0.8,ml,,,,0.54,ak,ak02058wg51d,2020-04-23T22:18:56.590Z,"43km SSW of Badger, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-04-23T22:12:16.670Z,44.3638333,-115.2105,14.72,2.37,ml,9,75,0.299,0.24,mb,mb80411244,2020-04-23T22:25:59.950Z,"68km ESE of Cascade, Idaho",earthquake,0.7,1.46,0.2,12,reviewed,mb,mb
2020-04-23T22:08:32.020Z,39.2545,-123.2226667,5.95,1.08,md,6,143,0.05387,0.06,nc,nc73375565,2020-04-28T07:20:06.444Z,"2km SW of Redwood Valley, CA",earthquake,0.49,0.82,0.027,4,reviewed,nc,nc
2020-04-23T22:05:45.790Z,38.8321648,-122.8010025,1.87,0.57,md,11,99,0.0104,0.02,nc,nc73375560,2020-04-23T22:51:03.939Z,"7km W of Cobb, CA",earthquake,0.34,0.68,0.37,2,automatic,nc,nc
2020-04-23T22:02:11.480Z,43.6021667,-110.4955,7.82,-0.49,ml,4,284,0.079,0.1,mb,mb80411239,2020-04-23T23:26:30.610Z,"25km ENE of Jackson, Wyoming",earthquake,1.3,0.86,0.005,2,reviewed,mb,mb
2020-04-23T21:57:52.499Z,61.4907,-149.9323,33.9,1.3,ml,,,,0.41,ak,ak02058w3zv6,2020-04-23T22:03:11.455Z,"3km SSE of Big Lake, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-04-23T21:57:15.190Z,35.781,-117.5893333,6.96,0.84,ml,25,78,0.0353,0.12,ci,ci39403360,2020-04-24T15:39:37.661Z,"17km W of Searles Valley, CA",earthquake,0.19,0.29,0.11,10,reviewed,ci,ci
2020-04-23T21:55:35.368Z,-14.8711,167.2479,79.23,4.8,mb,,32,6.616,1.33,us,us60009b0l,2020-04-26T22:26:54.040Z,"29km NE of Port-Olry, Vanuatu",earthquake,9,5.3,0.06,86,reviewed,us,us
2020-04-23T21:55:02.440Z,36.4951668,-121.0721664,8.72,1.14,md,8,131,0.04142,0.05,nc,nc73375555,2020-04-23T22:22:04.242Z,"8km ESE of Pinnacles, CA",earthquake,0.9,2.22,0.09,7,automatic,nc,nc
2020-04-23T21:43:38.620Z,33.1853333,-116.4191667,12.14,0.67,ml,24,59,0.08266,0.25,ci,ci39403336,2020-04-23T22:34:00.122Z,"9km SSW of Borrego Springs, CA",earthquake,0.43,0.92,0.147,7,reviewed,ci,ci
2020-04-23T21:41:41.330Z,55.5448333,-161.8703333,6.13,0.18,ml,5,272,0.06885,0.09,av,av70888834,2020-04-24T01:00:07.070Z,"67km NE of Cold Bay, Alaska",earthquake,0.79,2.2,0.278,5,reviewed,av,av
2020-04-23T21:40:55.020Z,38.7840004,-122.7454987,2.55,2.43,md,10,87,0.006899,0.02,nc,nc73375550,2020-04-24T02:30:03.610Z,"1km NE of The Geysers, CA",earthquake,0.37,0.9,1.24,2,automatic,nc,nc
2020-04-23T21:39:17.380Z,19.2081661,-155.4008331,31.82,2.09,md,45,155,0.02935,0.12,hv,hv71487242,2020-04-23T21:42:27.230Z,"8km E of Pahala, Hawaii",earthquake,0.65,0.98,0.15,18,automatic,hv,hv
2020-04-23T21:37:50.480Z,39.4158333,-110.3401667,-1.2,1.93,md,5,152,0.0143,0.07,uu,uu60381382,2020-04-24T16:02:04.830Z,"15km SSE of East Carbon City, Utah",earthquake,1.51,0.8,0.282,4,reviewed,uu,uu
2020-04-23T21:34:43.324Z,60.601,-151.1956,67.8,1.6,ml,,,,0.49,ak,ak02058vz1p4,2020-04-23T21:45:36.968Z,"6km NNE of Kenai, Alaska",earthquake,,0.9,,,automatic,ak,ak
2020-04-23T21:32:49.760Z,33.497,-116.788,6.4,0.2,ml,14,106,0.0803,0.1,ci,ci39403328,2020-04-24T04:31:27.605Z,"9km NE of Aguanga, CA",earthquake,0.25,0.7,0.066,7,reviewed,ci,ci
2020-04-23T21:31:54.570Z,38.8093338,-122.8181686,3.09,0.32,md,12,76,0.008614,0.01,nc,nc73375540,2020-04-23T21:38:02.929Z,"6km WNW of The Geysers, CA",earthquake,0.39,1.07,0.24,2,automatic,nc,nc
2020-04-23T21:26:30.970Z,33.1821667,-116.4188333,11.77,1.03,ml,50,29,0.08581,0.2,ci,ci39403312,2020-04-24T15:31:35.190Z,"9km SSW of Borrego Springs, CA",earthquake,0.2,0.54,0.174,24,reviewed,ci,ci
2020-04-23T21:21:37.450Z,38.4701667,-112.8015,3.08,-0.38,md,6,286,0.04837,0.11,uu,uu60381367,2020-04-24T16:00:16.430Z,"20km ENE of Milford, Utah",earthquake,0.99,1.5,0.295,2,reviewed,uu,uu
2020-04-23T21:19:52.076Z,28.5779,128.6614,10,4.6,mb,,151,1.769,1.01,us,us60009azs,2020-04-25T02:27:10.040Z,"83km WNW of Naze, Japan",earthquake,6.8,1.4,0.077,50,reviewed,us,us
2020-04-23T21:19:35.700Z,46.26,-112.0531667,7.23,1.18,ml,11,121,0.403,0.1,mb,mb80411224,2020-04-23T22:04:52.220Z,"5km ENE of Boulder, Montana",earthquake,0.48,1.19,0.067,5,reviewed,mb,mb
2020-04-23T21:18:30.340Z,33.95,-116.7456667,16.8,1.11,ml,45,45,0.09938,0.14,ci,ci39403296,2020-04-24T14:59:06.860Z,"5km NE of Cabazon, CA",earthquake,0.16,0.43,0.12,24,reviewed,ci,ci
2020-04-23T21:16:04.490Z,36.0431671,-120.6200027,0.26,1.55,md,18,99,0.03205,0.07,nc,nc73375525,2020-04-23T21:56:04.056Z,"23km NW of Parkfield, CA",earthquake,0.4,1.6,0.47,7,automatic,nc,nc
2020-04-23T21:11:37.240Z,54.142,-165.9415,3.12,-0.98,ml,6,112,0.0216,0.3,av,av70888829,2020-04-24T00:57:04.630Z,"11km W of Akutan, Alaska",earthquake,0.54,0.86,0.237,6,reviewed,av,av
2020-04-23T21:07:53.480Z,34.6288333,-117.1056667,-1.16,1.49,ml,17,68,0.1969,0.23,ci,ci39403288,2020-04-23T21:48:27.585Z,"16km NNE of Apple Valley, CA",quarry blast,0.6,31.61,0.133,36,reviewed,ci,ci
2020-04-23T21:04:52.950Z,53.94,-166.5815,10.72,0.11,ml,5,240,0.08406,0.07,av,av70888839,2020-04-24T01:04:09.320Z,"6km NNW of Dutch Harbor, Alaska",earthquake,0.58,0.79,0.144,5,reviewed,av,av
2020-04-23T21:01:44.790Z,45.097,-122.496,-0.38,1.75,ml,10,100,0.08408,0.3,uw,uw61603517,2020-04-23T23:30:22.550Z,"8km SE of Molalla, Oregon",explosion,0.9,31.61,0.187097004372806,3,reviewed,uw,uw
2020-04-23T20:46:20.540Z,54.1413333,-165.9303333,2.05,-0.99,ml,6,119,0.02583,0.3,av,av70888824,2020-04-24T00:51:01.540Z,"10km W of Akutan, Alaska",earthquake,0.47,0.92,0.14,5,reviewed,av,av
2020-04-23T20:41:58.220Z,52.0706667,-176.1153333,1.56,-0.95,ml,4,184,0.0251,0.15,av,av70888804,2020-04-24T00:36:22.510Z,"42km ENE of Adak, Alaska",earthquake,0.6,1.88,0.309,4,reviewed,av,av
2020-04-23T20:41:24.640Z,52.0696667,-176.1106667,4.49,-0.16,ml,5,175,0.02682,0.23,av,av70888799,2020-04-24T00:34:51.240Z,"43km ENE of Adak, Alaska",earthquake,0.68,1.25,0.258,5,reviewed,av,av
2020-04-23T20:38:51.960Z,52.0733333,-176.1108333,4.04,-0.31,ml,5,185,0.02894,0.18,av,av70888774,2020-04-24T00:18:11.070Z,"43km ENE of Adak, Alaska",earthquake,0.57,1.04,0.178,5,reviewed,av,av
2020-04-23T20:38:41.260Z,52.0476667,-176.1088333,-1.73,-1.12,ml,4,123,0.02451,0.14,av,av70888779,2020-04-24T00:20:12.560Z,"42km ENE of Adak, Alaska",earthquake,0.34,1.73,0.291,4,reviewed,av,av
2020-04-23T20:29:11.704Z,61.5442,-151.5462,68.7,1.4,ml,,,,0.64,ak,ak02058vch2b,2020-04-23T20:39:43.997Z,"83km WSW of Willow, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-04-23T20:26:07.430Z,38.0576668,-118.7910004,2.68,2.06,md,16,134,0.2971,0.05,nc,nc73375515,2020-04-24T02:08:37.715Z,"26km SE of Bodie, CA",earthquake,0.43,8.85,0.34,13,automatic,nc,nc
2020-04-23T20:23:00.346Z,63.8607,-149.2112,70.3,0.8,ml,,,,2.07,ak,ak02058vb61c,2020-04-23T20:27:10.524Z,"12km W of Healy, Alaska",earthquake,,0.9,,,automatic,ak,ak
2020-04-23T20:20:59.660Z,38.8268318,-122.8021698,2.79,0.25,md,13,165,0.007064,0.02,nc,nc73375510,2020-04-23T20:28:02.477Z,"7km NW of The Geysers, CA",earthquake,0.47,0.96,0.21,2,automatic,nc,nc
2020-04-23T20:17:30.560Z,54.1388333,-165.9275,2.92,-0.66,ml,6,95,0.02575,0.29,av,av70888814,2020-04-24T00:42:56.590Z,"10km W of Akutan, Alaska",earthquake,0.41,1.21,0.206,6,reviewed,av,av
2020-04-23T20:16:38.750Z,33.5055,-116.452,5.75,1.07,ml,51,41,0.07993,0.17,ci,ci39403176,2020-04-24T14:40:22.340Z,"21km ESE of Anza, CA",earthquake,0.14,0.47,0.162,27,reviewed,ci,ci
2020-04-23T20:07:04.390Z,17.99,-66.8345,16,2.8,md,24,157,0.0471,0.2,pr,pr2020114021,2020-04-23T22:29:04.040Z,"1km ESE of Yauco, Puerto Rico",earthquake,0.45,0.46,0.34,22,reviewed,pr,pr
2020-04-23T20:04:37.740Z,38.0576668,-118.783165,2.68,1.9,md,16,123,0.2924,0.07,nc,nc73375505,2020-04-24T02:08:34.215Z,"26km SE of Bodie, CA",earthquake,0.44,9.29,0.18,14,automatic,nc,nc
2020-04-23T20:04:11.585Z,-23.3322,-179.4615,528.75,4.6,mb,,101,6.027,1.06,us,us60009axt,2020-04-23T22:25:37.040Z,"South of the Fiji Islands",earthquake,12.7,10,0.046,142,reviewed,us,us
2020-04-23T20:03:05.590Z,46.2101666666667,-122.175666666667,4.23,0.67,ml,12,177,0.01026,0.14,uw,uw61603467,2020-04-24T00:26:32.240Z,"39km NNE of Amboy, Washington",earthquake,0.4,0.68,0.2567252377356,8,reviewed,uw,uw
2020-04-23T20:02:16.880Z,17.8406,-66.8485,5,2.44,md,15,256,0.138,0.27,pr,pr2020114019,2020-04-23T20:24:12.684Z,"15km SSE of Guanica, Puerto Rico",earthquake,0.92,0.62,0.24,14,reviewed,pr,pr
2020-04-23T20:00:33.009Z,36.21383333,-95.84383333,0,1.52,ml,59,117,0.2159576217,0.36,ok,ok2020hzzl,2020-04-23T20:22:03.499Z,"6km S of Owasso, Oklahoma",quarry blast,,0.4,0.24,9,reviewed,ok,ok
2020-04-23T19:57:22.830Z,36.222332,-120.7870026,5.43,1.71,md,12,190,0.0132,0.08,nc,nc73375500,2020-04-24T00:07:03.170Z,"23km ENE of San Lucas, CA",earthquake,0.72,0.51,0.45,7,automatic,nc,nc
2020-04-23T19:52:26.490Z,41.5195,141.8857,52.4,5.2,mww,,87,0.957,1.02,us,us60009ax6,2020-04-24T11:47:40.012Z,"61km ENE of Mutsu, Japan",earthquake,7.1,4.8,0.069,20,reviewed,us,us
2020-04-23T19:48:48.470Z,12.5364,-87.0055,141.76,4.6,mb,,132,0.16,0.63,us,us60009ax1,2020-04-23T21:27:34.040Z,"2km WSW of Posoltega, Nicaragua",earthquake,7.9,6.8,0.039,192,reviewed,us,us
2020-04-23T19:43:48.090Z,54.1331667,-165.9215,2.67,-0.93,ml,7,85,0.02662,0.19,av,av70888809,2020-04-24T00:39:54.660Z,"9km W of Akutan, Alaska",earthquake,0.33,0.68,0.174,6,reviewed,av,av
2020-04-23T19:41:26.727Z,60.1179,-153.347,148.8,3.3,ml,,,,0.61,ak,ak02058utn7k,2020-04-23T20:49:07.040Z,"53km SW of Redoubt Volcano, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2020-04-23T19:41:01.477Z,65.1406,-148.5487,13.4,0.7,ml,,,,0.49,ak,ak02058utl9h,2020-04-23T19:43:26.670Z,"41km NW of Ester, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-04-23T19:35:05.176Z,62.8131,-150.0058,65,0.8,ml,,,,0.68,ak,ak02058usb91,2020-04-23T19:38:14.116Z,"54km N of Talkeetna, Alaska",earthquake,,1.1,,,automatic,ak,ak
2020-04-23T19:33:44.420Z,51.8568333,-177.8063333,7.75,1.21,ml,10,153,0.04282,0.1,av,av62159566,2020-04-23T22:43:00.390Z,"23km E of Tanaga Volcano, Alaska",earthquake,0.55,0.53,0.311,11,reviewed,av,av
2020-04-23T19:31:30.900Z,19.1535,-68.1303,59,3.65,md,14,248,1.0076,0.68,pr,pr2020114020,2020-04-23T20:38:48.040Z,"58km NNE of Punta Cana, Dominican Republic",earthquake,6.58,11.86,0.11,7,reviewed,pr,pr
2020-04-23T19:31:28.830Z,35.553,-119.6613333,5.36,1.9,ml,20,105,0.2715,0.23,ci,ci39403128,2020-04-23T21:37:17.852Z,"24km NW of Buttonwillow, CA",earthquake,0.44,31.61,0.181,22,reviewed,ci,ci
2020-04-23T19:29:57.460Z,54.1423333,-165.935,4.06,-0.52,ml,9,99,0.02361,0.31,av,av70888794,2020-04-24T00:30:49.050Z,"10km W of Akutan, Alaska",earthquake,0.42,0.85,0.2,9,reviewed,av,av
2020-04-23T19:29:42.930Z,54.1428333,-165.9333333,3.68,-0.67,ml,7,100,0.02377,0.32,av,av70888789,2020-04-24T00:27:47.000Z,"10km W of Akutan, Alaska",earthquake,0.47,0.92,0.206,6,reviewed,av,av
2020-04-23T19:21:45.830Z,38.8346672,-122.7986679,1.28,0.56,md,9,104,0.007498,0.02,nc,nc73375485,2020-04-23T19:59:03.622Z,"7km WNW of Cobb, CA",earthquake,0.34,0.86,,1,automatic,nc,nc
2020-04-23T19:19:47.664Z,61.6261,-149.8806,20.1,2,ml,,,,0.64,ak,ak02058uoz4n,2020-04-23T19:24:00.053Z,"3km W of Houston, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-04-23T19:11:57.720Z,35.9011667,-117.7341667,11.53,0.36,ml,8,110,0.08246,0.06,ci,ci39403088,2020-04-23T20:52:02.377Z,"16km ESE of Little Lake, CA",earthquake,0.26,0.56,0.083,4,reviewed,ci,ci
2020-04-23T19:09:46.330Z,51.7038333,-177.1005,11.84,0.49,ml,7,235,0.1021,0.07,av,av62159556,2020-04-23T22:49:00.840Z,"36km WSW of Adak, Alaska",earthquake,0.77,1.55,0.296,8,reviewed,av,av
2020-04-23T19:06:41.900Z,19.2203333,-155.4053333,31.18,2.35,ml,56,145,0.01861,0.11,hv,hv71487202,2020-04-28T03:52:41.740Z,"6km NE of Pahala, Hawaii",earthquake,0.45,0.61,0.116,26,reviewed,hv,hv
2020-04-23T19:06:00.150Z,39.4071667,-110.3008333,-1.7,1.92,md,6,201,0.02529,0.04,uu,uu60381317,2020-04-24T15:45:17.990Z,"18km SSE of East Carbon City, Utah",earthquake,1.16,0.8,0.207,6,reviewed,uu,uu
2020-04-23T19:04:56.980Z,51.8623333,-177.8243333,8.3,1.91,ml,10,153,0.04837,0.1,av,av62159551,2020-04-23T22:52:08.860Z,"21km E of Tanaga Volcano, Alaska",earthquake,0.54,0.5,0.172,12,reviewed,av,av
2020-04-23T19:04:06.720Z,52.0746667,-176.145,-0.28,-0.38,ml,5,120,0.01993,0.12,av,av70888769,2020-04-24T00:07:06.000Z,"41km ENE of Adak, Alaska",earthquake,0.42,0.28,0.251,5,reviewed,av,av
2020-04-23T18:55:29.790Z,35.783,-117.5836667,6.75,0.72,ml,17,129,0.03455,0.16,ci,ci39403064,2020-04-28T15:01:08.079Z,"16km W of Searles Valley, CA",earthquake,0.32,0.53,0.157,6,reviewed,ci,ci
2020-04-23T18:55:24.580Z,52.058,-176.1213333,4.54,0.41,ml,6,91,0.01605,0.08,av,av62159541,2020-04-23T23:11:42.120Z,"41km ENE of Adak, Alaska",earthquake,0.4,0.58,0.236,6,reviewed,av,av
2020-04-23T18:53:01.600Z,52.0621667,-176.1133333,2.95,-0.48,ml,4,154,0.02194,0.08,av,av62159536,2020-04-23T22:37:53.720Z,"42km ENE of Adak, Alaska",earthquake,0.45,0.84,0.241,4,reviewed,av,av
2020-04-23T18:52:31.654Z,51.3896,-170.7556,10,4.1,mb,,186,3.372,1.12,us,us60009av6,2020-04-23T22:49:35.993Z,"127km SSE of Amukta Island, Alaska",earthquake,9,2,0.045,136,reviewed,us,us
2020-04-23T18:48:43.720Z,38.8066673,-122.7381668,2.1,0.89,md,14,132,0.02342,0.03,nc,nc73375470,2020-04-23T19:28:03.265Z,"2km SW of Cobb, CA",earthquake,0.33,0.86,0.11,3,automatic,nc,nc
2020-04-23T18:46:41.670Z,38.7970009,-122.7501678,1.56,0.57,md,8,149,0.008289,0.02,nc,nc73375465,2020-04-23T19:17:04.194Z,"2km NNE of The Geysers, CA",earthquake,0.49,0.84,,1,automatic,nc,nc
2020-04-23T18:44:07.830Z,53.9395,-166.5803333,10.85,-0.17,ml,5,240,0.08423,0.11,av,av70888819,2020-04-24T00:45:28.480Z,"6km NNW of Dutch Harbor, Alaska",earthquake,0.82,0.94,0.175,5,reviewed,av,av
2020-04-23T18:43:03.541Z,63.6314,-147.4288,17.4,0.9,ml,,,,0.41,ak,ak02058u8l93,2020-04-23T18:49:43.125Z,"79km ESE of Healy, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-04-23T18:39:43.243Z,63.5183,-149.2031,9.4,1.1,ml,,,,0.49,ak,ak02058u7tgn,2020-04-23T18:48:01.954Z,"18km NW of Cantwell, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-04-23T18:38:18.930Z,35.9073333,-117.745,6.16,0.87,ml,11,70,0.0724,0.16,ci,ci39403048,2020-04-23T20:52:36.365Z,"15km ESE of Little Lake, CA",earthquake,0.39,1.28,0.24,12,reviewed,ci,ci
2020-04-23T18:22:33.940Z,38.8331667,-122.8063333,2.67,0.26,md,5,132,0.01019,0.01,nc,nc73375460,2020-04-23T20:13:03.331Z,"7km W of Cobb, CA",earthquake,0.65,1.04,,1,reviewed,nc,nc
2020-04-23T18:22:15.139Z,51.534,-170.5869,10,3.6,mb,,213,3.395,1.21,us,us60009aub,2020-04-23T19:38:09.040Z,"115km SSE of Amukta Island, Alaska",earthquake,12,2,0.129,15,reviewed,us,us
2020-04-23T18:19:48.950Z,35.952,-117.3683333,0.07,1.41,ml,22,51,0.09205,0.23,ci,ci39403040,2020-04-23T21:40:37.709Z,"21km N of Searles Valley, CA",earthquake,0.33,0.56,0.139,25,reviewed,ci,ci
2020-04-23T18:17:41.445Z,59.3439,-137.1562,0,2.2,ml,,,,1.72,ak,ak02058u33k0,2020-04-23T22:42:54.361Z,"98km W of Haines, Alaska",ice quake,,0.4,,,automatic,ak,ak
2020-04-23T18:13:47.080Z,38.8330002,-122.8065033,2.18,1.87,md,37,48,0.009988,0.04,nc,nc73375455,2020-04-23T21:37:02.922Z,"7km W of Cobb, CA",earthquake,0.18,0.31,0.11,11,automatic,nc,nc
2020-04-23T18:13:45.915Z,59.5615,-152.2677,77.6,1.2,ml,,,,0.62,ak,ak02058u291b,2020-04-23T18:16:46.794Z,"34km SW of Anchor Point, Alaska",earthquake,,0.7,,,automatic,ak,ak
2020-04-23T18:12:35.370Z,33.4848333,-116.4996667,9.97,0.84,ml,39,59,0.07706,0.11,ci,ci39403032,2020-04-24T13:06:09.278Z,"18km ESE of Anza, CA",earthquake,0.12,0.28,0.129,21,reviewed,ci,ci
2020-04-23T18:10:54.430Z,38.8218346,-122.8536682,2.72,0.57,md,15,65,0.006227,0.02,nc,nc73375450,2020-04-23T18:36:02.932Z,"10km WNW of The Geysers, CA",earthquake,0.27,0.79,0.38,3,automatic,nc,nc
2020-04-23T18:08:12.994Z,44.3567,-115.1529,10,2.7,ml,,98,0.318,1.06,us,us60009ati,2020-04-23T23:00:40.140Z,"72km ESE of Cascade, Idaho",earthquake,2.8,2,0.05,52,reviewed,us,us
2020-04-23T18:02:51.630Z,44.3656667,-115.1873333,5.81,2.23,ml,7,106,0.31,0.21,mb,mb80411149,2020-04-23T22:54:27.460Z,"70km ESE of Cascade, Idaho",earthquake,0.86,3.39,0.184,8,reviewed,mb,mb
2020-04-23T18:01:56.340Z,44.3648333,-115.1881667,5.04,2.15,ml,9,73,0.309,0.18,mb,mb80411144,2020-04-23T22:47:09.790Z,"70km ESE of Cascade, Idaho",earthquake,0.43,1.99,0.23,9,reviewed,mb,mb
2020-04-23T17:57:26.679Z,56.5038,-148.9717,33.3,2.7,ml,,,,0.61,ak,ak02058tq8c8,2020-04-23T18:01:52.395Z,"252km ESE of Kodiak, Alaska",earthquake,,583.7,,,automatic,ak,ak
2020-04-23T17:56:50.315Z,63.5007,-151.0891,3.1,1,ml,,,,0.66,ak,ak02058tq1kf,2020-04-23T18:05:33.715Z,"107km W of Cantwell, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-04-23T17:53:52.280Z,53.9496667,-166.5736667,10.26,1.28,ml,13,142,0.09413,0.1,av,av62159486,2020-04-23T23:09:44.730Z,"6km NNW of Dutch Harbor, Alaska",earthquake,0.37,1.05,0.296,12,reviewed,av,av
2020-04-23T17:53:18.140Z,33.5086667,-116.4503333,3.93,1.01,ml,40,71,0.08314,0.19,ci,ci39403008,2020-04-23T18:25:33.570Z,"21km ESE of Anza, CA",earthquake,0.23,0.58,0.191,27,reviewed,ci,ci
2020-04-23T17:49:47.526Z,66.2951,-157.4685,0,2.4,ml,,,,0.61,ak,ak02058tojab,2020-04-23T17:59:40.381Z,"73km SSW of Kobuk, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-04-23T17:47:43.040Z,54.1445,-165.941,3.46,-0.86,ml,6,114,0.0199,0.29,av,av70888784,2020-04-24T00:23:44.700Z,"11km W of Akutan, Alaska",earthquake,0.56,0.96,0.374,5,reviewed,av,av
2020-04-23T17:43:54.070Z,39.2973328,-123.3461685,5.93,2.07,md,12,111,0.09792,0.06,nc,nc73375445,2020-04-23T20:42:03.560Z,"12km S of Willits, CA",earthquake,0.35,1.19,0.11,11,automatic,nc,nc
2020-04-23T17:41:44.920Z,36.466835,-121.0363312,7.25,1.62,md,12,162,0.02091,0.08,nc,nc73375440,2020-04-23T20:27:04.472Z,"12km SE of Pinnacles, CA",earthquake,0.56,0.82,0.25,9,automatic,nc,nc
2020-04-23T17:40:08.410Z,47.8568333333333,-122.050333333333,23.7,1.32,ml,11,90,0.02319,0.05,uw,uw61603377,2020-04-25T04:11:52.600Z,"3km ENE of Cathcart, Washington",earthquake,0.25,0.56,0.127410011247552,3,reviewed,uw,uw
2020-04-23T17:39:30.480Z,46.9095,-112.5285,12.93,0.96,ml,7,127,0.099,0.07,mb,mb80411129,2020-04-23T22:10:33.110Z,"12km ESE of Lincoln, Montana",earthquake,0.31,0.95,0.044,2,reviewed,mb,mb
2020-04-23T17:38:14.650Z,35.8455,-117.6646667,11.67,0.18,ml,3,143,0.06213,0.13,ci,ci39402984,2020-04-23T20:44:41.125Z,"24km ESE of Little Lake, CA",earthquake,0.82,1.61,0.094,2,reviewed,ci,ci
2020-04-23T17:36:03.689Z,21.6116,143.0725,313.86,4.3,mb,,64,5.519,0.63,us,us60009atp,2020-04-23T18:33:14.040Z,"223km WNW of Farallon de Pajaros, Northern Mariana Islands",earthquake,11,6.9,0.043,153,reviewed,us,us
2020-04-23T17:35:32.470Z,33.4485,-116.5721667,10.95,0.37,ml,15,126,0.05247,0.11,ci,ci39402968,2020-04-23T20:38:33.667Z,"15km SE of Anza, CA",earthquake,0.3,0.52,0.163,5,reviewed,ci,ci
2020-04-23T17:35:00.794Z,44.3488,-115.2084,10,2.4,ml,,104,0.287,1.28,us,us60009arp,2020-04-24T01:37:33.078Z,"68km ESE of Cascade, Idaho",earthquake,2,2,0.069,28,reviewed,us,us
2020-04-23T17:31:48.880Z,35.91233333,-95.15916667,0,1.99,ml,64,91,0.171866274,0.36,ok,ok2020hzuo,2020-04-23T18:18:04.835Z,"15km NNE of Fort Gibson, Oklahoma",quarry blast,,0.4,0.17,6,reviewed,ok,ok
2020-04-23T17:28:09.440Z,19.2178326,-155.4206696,30.78,1.85,md,30,152,0.02936,0.13,hv,hv71487127,2020-04-23T17:31:29.780Z,"6km ENE of Pahala, Hawaii",earthquake,0.69,1.02,0.23,3,automatic,hv,hv
2020-04-23T17:27:03.110Z,36.1588333,-117.9266667,1.93,1.15,ml,13,191,0.1536,0.09,ci,ci39402944,2020-04-23T18:49:46.671Z,"13km N of Coso Junction, CA",earthquake,0.45,0.73,0.215,9,reviewed,ci,ci
2020-04-23T17:23:45.860Z,33.5005,-116.5085,9.19,0.44,ml,16,57,0.05988,0.09,ci,ci39402928,2020-04-23T18:25:48.669Z,"16km ESE of Anza, CA",earthquake,0.19,0.46,0.18,11,reviewed,ci,ci
2020-04-23T17:21:30.442Z,61.4606,-147.2293,17.9,1.4,ml,,,,0.74,ak,ak02058tihzf,2020-04-23T17:34:34.042Z,"59km NW of Valdez, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-04-23T17:14:06.260Z,58.367,-155.0303,0,1.1,ml,,,,1.1,ak,ak02058tgy36,2020-04-23T17:17:29.345Z,"101km ESE of King Salmon, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-04-23T17:09:51.160Z,47.7678333,-114.7761667,1.27,0.24,md,6,132,0.084,0.05,mb,mb80411289,2020-04-23T23:41:51.060Z,"35km NNE of Plains, Montana",earthquake,2.01,4.99,0.168,4,reviewed,mb,mb
2020-04-23T17:08:23.110Z,19.2233333,-155.4245,32.19,2.74,md,53,131,0.02915,0.13,hv,hv71487117,2020-04-24T02:01:01.270Z,"5km NNE of Pahala, Hawaii",earthquake,0.44,0.64,0.145,15,reviewed,hv,hv
2020-04-23T17:01:08.000Z,17.9048,-66.849,14,2.57,md,11,224,0.0765,0.23,pr,pr2020114018,2020-04-23T17:17:58.629Z,"9km SE of Guanica, Puerto Rico",earthquake,1.21,0.8,0.26,6,reviewed,pr,pr
2020-04-23T16:53:16.150Z,38.8348351,-122.7978363,1.9,1.09,md,22,63,0.006854,0.02,nc,nc73375425,2020-04-23T17:15:04.736Z,"7km WNW of Cobb, CA",earthquake,0.2,0.35,0.12,4,automatic,nc,nc
